,rel_angle
2021-03-16 19:35:14.369817+00:00,-155.00
2021-03-16 19:35:15.373600+00:00,-155.00
2021-03-16 19:35:16.348113+00:00,-149.00
2021-03-16 19:35:17.366693+00:00,-152.00
2021-03-16 19:35:18.390264+00:00,-156.50
2021-03-16 19:35:19.375264+00:00,-153.00
2021-03-16 19:35:20.380860+00:00,-161.00
2021-03-16 19:35:21.379884+00:00,-155.00
2021-03-16 19:35:22.362982+00:00,-153.50
2021-03-16 19:35:23.412486+00:00,-157.00
2021-03-16 19:35:24.376594+00:00,-160.50
2021-03-16 19:35:25.376750+00:00,-144.00
2021-03-16 19:35:26.412483+00:00,-146.50
2021-03-16 19:35:27.469681+00:00,-155.00
2021-03-16 19:35:28.443845+00:00,-139.50
2021-03-16 19:35:29.453586+00:00,-155.50
2021-03-16 19:35:31.811680+00:00,-154.50
2021-03-16 19:35:32.212999+00:00,-152.00
2021-03-16 19:35:32.606113+00:00,-162.00
2021-03-16 19:35:33.465192+00:00,-158.00
2021-03-16 19:35:34.419922+00:00,-167.50
2021-03-16 19:35:35.439023+00:00,-138.50
2021-03-16 19:35:36.487097+00:00,-144.50
2021-03-16 19:35:37.474235+00:00,-162.50
2021-03-16 19:35:38.461615+00:00,-148.50
2021-03-16 19:35:39.465792+00:00,-140.00
2021-03-16 19:35:40.465997+00:00,-138.50
2021-03-16 19:35:41.471805+00:00,-138.00
2021-03-16 19:35:42.471357+00:00,-145.50
2021-03-16 19:35:43.491788+00:00,-142.50
2021-03-16 19:35:44.506500+00:00,-155.00
2021-03-16 19:35:45.457291+00:00,-142.00
2021-03-16 19:35:46.504722+00:00,-135.50
2021-03-16 19:35:47.507771+00:00,-141.00
2021-03-16 19:35:48.553453+00:00,-150.50
2021-03-16 19:35:50.074605+00:00,-153.00
2021-03-16 19:35:50.697967+00:00,-152.00
2021-03-16 19:35:51.527286+00:00,-150.50
2021-03-16 19:35:52.493079+00:00,-152.00
2021-03-16 19:35:53.531693+00:00,-142.00
2021-03-16 19:35:54.565462+00:00,-151.00
2021-03-16 19:35:55.524177+00:00,-149.00
2021-03-16 19:35:56.535979+00:00,-149.00
2021-03-16 19:35:57.529423+00:00,-150.50
2021-03-16 19:35:58.545080+00:00,-151.00
2021-03-16 19:35:59.559993+00:00,-138.50
2021-03-16 19:36:00.601128+00:00,-145.00
2021-03-16 19:36:01.572953+00:00,-144.50
2021-03-16 19:36:02.554422+00:00,-148.00
2021-03-16 19:36:03.547630+00:00,-148.00
2021-03-16 19:36:04.578499+00:00,-157.50
2021-03-16 19:36:05.560230+00:00,-139.00
2021-03-16 19:36:06.602113+00:00,-135.50
2021-03-16 19:36:07.588401+00:00,-147.00
2021-03-16 19:36:08.559670+00:00,-147.50
2021-03-16 19:36:09.561696+00:00,-149.00
2021-03-16 19:36:10.581739+00:00,-141.50
2021-03-16 19:36:11.563024+00:00,-140.00
2021-03-16 19:36:12.601916+00:00,-127.00
2021-03-16 19:36:13.567548+00:00,-129.00
2021-03-16 19:36:14.592401+00:00,-113.00
2021-03-16 19:36:15.589766+00:00,-119.50
2021-03-16 19:36:16.554317+00:00,-136.00
2021-03-16 19:36:17.614062+00:00,-140.00
2021-03-16 19:36:18.571716+00:00,-140.00
2021-03-16 19:36:19.608529+00:00,-145.00
2021-03-16 19:36:20.599750+00:00,-145.50
2021-03-16 19:36:21.619750+00:00,-158.00
2021-03-16 19:36:22.607702+00:00,-154.50
2021-03-16 19:36:23.645466+00:00,-153.00
2021-03-16 19:36:24.619888+00:00,-150.00
2021-03-16 19:36:27.459259+00:00,-154.00
2021-03-16 19:36:27.794578+00:00,-146.00
2021-03-16 19:36:28.136219+00:00,-150.50
2021-03-16 19:36:28.644110+00:00,-154.00
2021-03-16 19:36:29.636996+00:00,-136.00
2021-03-16 19:36:30.635066+00:00,-151.50
2021-03-16 19:36:31.621673+00:00,-145.50
2021-03-16 19:36:32.648673+00:00,-134.00
2021-03-16 19:36:33.628066+00:00,-138.50
2021-03-16 19:36:34.625287+00:00,-136.50
2021-03-16 19:36:35.631962+00:00,-142.50
2021-03-16 19:36:36.634710+00:00,-137.50
2021-03-16 19:36:38.977072+00:00,-147.00
2021-03-16 19:36:39.213771+00:00,-156.50
2021-03-16 19:36:39.688194+00:00,-149.00
2021-03-16 19:36:40.678718+00:00,-142.50
2021-03-16 19:36:41.678318+00:00,-145.00
2021-03-16 19:36:42.692696+00:00,-139.00
2021-03-16 19:36:44.724750+00:00,-141.00
2021-03-16 19:36:45.088450+00:00,-149.00
2021-03-16 19:36:45.764781+00:00,-151.00
2021-03-16 19:36:47.263323+00:00,-140.00
2021-03-16 19:36:47.717441+00:00,-144.00
2021-03-16 19:36:48.720134+00:00,-147.00
2021-03-16 19:36:49.738667+00:00,-167.50
2021-03-16 19:36:50.787385+00:00,174.00
2021-03-16 19:36:51.812827+00:00,-162.50
2021-03-16 19:36:52.818254+00:00,-152.50
2021-03-16 19:36:53.735801+00:00,-162.50
2021-03-16 19:36:54.756118+00:00,-163.00
2021-03-16 19:36:55.761626+00:00,-147.00
2021-03-16 19:36:56.747639+00:00,-138.00
2021-03-16 19:36:57.793601+00:00,-142.00
2021-03-16 19:36:58.751939+00:00,-159.00
2021-03-16 19:36:59.742001+00:00,-150.00
2021-03-16 19:37:00.748670+00:00,-126.50
2021-03-16 19:37:01.790200+00:00,-126.50
2021-03-16 19:37:02.782427+00:00,-141.00
2021-03-16 19:37:03.765809+00:00,-93.00
2021-03-16 19:37:04.781851+00:00,-134.50
2021-03-16 19:37:05.793575+00:00,-152.50
2021-03-16 19:37:06.803149+00:00,-143.50
2021-03-16 19:37:07.801413+00:00,-154.50
2021-03-16 19:37:10.119090+00:00,-123.00
2021-03-16 19:37:10.750319+00:00,-125.50
2021-03-16 19:37:11.763761+00:00,-121.00
2021-03-16 19:37:12.746767+00:00,-128.00
2021-03-16 19:37:13.756259+00:00,-121.00
2021-03-16 19:37:16.352107+00:00,-139.00
2021-03-16 19:37:16.644728+00:00,-121.00
2021-03-16 19:37:16.914437+00:00,-126.50
2021-03-16 19:37:17.758546+00:00,-158.00
2021-03-16 19:37:18.758625+00:00,-144.00
2021-03-16 19:37:19.765857+00:00,-154.50
2021-03-16 19:37:21.335576+00:00,-144.50
2021-03-16 19:37:21.784646+00:00,-133.50
2021-03-16 19:37:22.790065+00:00,-127.50
2021-03-16 19:37:23.796230+00:00,-140.00
2021-03-16 19:37:24.792235+00:00,-139.00
2021-03-16 19:37:25.798742+00:00,-142.50
2021-03-16 19:37:26.814701+00:00,-147.00
2021-03-16 19:37:27.813422+00:00,-143.00
2021-03-16 19:37:28.820653+00:00,-133.00
2021-03-16 19:37:29.840642+00:00,-126.00
2021-03-16 19:37:30.833255+00:00,-130.50
2021-03-16 19:37:32.522905+00:00,-136.00
2021-03-16 19:37:32.846159+00:00,-137.50
2021-03-16 19:37:33.846512+00:00,-149.50
2021-03-16 19:37:35.645991+00:00,-143.50
2021-03-16 19:37:35.920023+00:00,-132.50
2021-03-16 19:37:36.867366+00:00,-136.00
2021-03-16 19:37:38.664400+00:00,-136.00
2021-03-16 19:37:38.971750+00:00,-149.50
2021-03-16 19:37:39.904539+00:00,-143.50
2021-03-16 19:37:40.895330+00:00,-146.00
2021-03-16 19:37:41.903362+00:00,-151.50
2021-03-16 19:37:42.875271+00:00,-144.00
2021-03-16 19:37:44.751866+00:00,-136.00
2021-03-16 19:37:44.999262+00:00,-144.50
2021-03-16 19:37:45.882859+00:00,-142.50
2021-03-16 19:37:46.920165+00:00,-160.50
2021-03-16 19:37:47.900409+00:00,-160.00
2021-03-16 19:37:48.933635+00:00,179.50
2021-03-16 19:37:50.660690+00:00,-155.00
2021-03-16 19:37:50.928737+00:00,-131.50
2021-03-16 19:37:51.919853+00:00,-144.50
2021-03-16 19:37:52.947715+00:00,-130.50
2021-03-16 19:37:53.934593+00:00,-135.00
2021-03-16 19:37:54.934034+00:00,-147.00
2021-03-16 19:37:55.967601+00:00,-149.00
2021-03-16 19:37:56.956947+00:00,-140.00
2021-03-16 19:37:57.958020+00:00,-130.00
2021-03-16 19:37:58.969777+00:00,-134.50
2021-03-16 19:37:59.973218+00:00,-129.50
2021-03-16 19:38:00.989128+00:00,-155.00
2021-03-16 19:38:02.013207+00:00,-149.00
2021-03-16 19:38:02.982459+00:00,-155.00
2021-03-16 19:38:03.962661+00:00,-174.50
2021-03-16 19:38:04.990829+00:00,-156.50
2021-03-16 19:38:05.976766+00:00,-134.00
2021-03-16 19:38:06.997936+00:00,-148.00
2021-03-16 19:38:07.974187+00:00,-147.50
2021-03-16 19:38:09.025927+00:00,-140.50
2021-03-16 19:38:10.026443+00:00,-144.00
2021-03-16 19:38:11.016108+00:00,-144.00
2021-03-16 19:38:12.011079+00:00,-144.50
2021-03-16 19:38:12.986011+00:00,-155.00
2021-03-16 19:38:14.017734+00:00,-161.00
2021-03-16 19:38:14.996193+00:00,-164.00
2021-03-16 19:38:16.004152+00:00,-124.50
2021-03-16 19:38:17.001959+00:00,-137.00
2021-03-16 19:38:18.001338+00:00,-132.00
2021-03-16 19:38:19.002258+00:00,-142.50
2021-03-16 19:38:20.012381+00:00,-156.00
2021-03-16 19:38:21.020060+00:00,-150.50
2021-03-16 19:38:22.018289+00:00,-139.00
2021-03-16 19:38:23.046416+00:00,-126.50
2021-03-16 19:38:24.058296+00:00,-130.50
2021-03-16 19:38:25.065581+00:00,-130.50
2021-03-16 19:38:26.077965+00:00,-129.50
2021-03-16 19:38:27.037164+00:00,-139.00
2021-03-16 19:38:28.071682+00:00,-143.50
2021-03-16 19:38:29.048954+00:00,-144.50
2021-03-16 19:38:30.089700+00:00,-144.00
2021-03-16 19:38:31.055041+00:00,-143.50
2021-03-16 19:38:32.064038+00:00,-158.00
2021-03-16 19:38:33.113095+00:00,-151.50
2021-03-16 19:38:34.063116+00:00,-150.50
2021-03-16 19:38:35.070759+00:00,-162.00
2021-03-16 19:38:36.122992+00:00,-158.00
2021-03-16 19:38:37.073591+00:00,-141.50
2021-03-16 19:38:38.080188+00:00,-149.00
2021-03-16 19:38:39.126955+00:00,-143.50
2021-03-16 19:38:40.093765+00:00,-145.50
2021-03-16 19:38:41.095652+00:00,-135.50
2021-03-16 19:38:42.129229+00:00,-142.50
2021-03-16 19:38:43.093956+00:00,-150.50
2021-03-16 19:38:44.098401+00:00,-148.50
2021-03-16 19:38:45.108107+00:00,-137.00
2021-03-16 19:38:46.106169+00:00,-141.00
2021-03-16 19:38:47.148206+00:00,-140.00
2021-03-16 19:38:48.160801+00:00,-155.00
2021-03-16 19:38:49.171435+00:00,-150.50
2021-03-16 19:38:50.164179+00:00,-161.00
2021-03-16 19:38:51.133410+00:00,-149.50
2021-03-16 19:38:52.136760+00:00,-160.50
2021-03-16 19:38:53.173198+00:00,-136.50
2021-03-16 19:38:54.134705+00:00,-149.50
2021-03-16 19:38:55.138191+00:00,-152.00
2021-03-16 19:38:56.180896+00:00,-163.50
2021-03-16 19:38:57.167117+00:00,-166.00
2021-03-16 19:38:58.147159+00:00,-178.50
2021-03-16 19:38:59.199419+00:00,-175.50
2021-03-16 19:39:00.184619+00:00,-176.50
2021-03-16 19:39:01.173778+00:00,-175.50
2021-03-16 19:39:02.158020+00:00,176.50
2021-03-16 19:39:03.158600+00:00,-165.00
2021-03-16 19:39:04.160936+00:00,-178.00
2021-03-16 19:39:05.162012+00:00,-180.00
2021-03-16 19:39:06.165158+00:00,-166.00
2021-03-16 19:39:07.172933+00:00,-167.00
2021-03-16 19:39:08.171098+00:00,-145.50
2021-03-16 19:39:09.172579+00:00,-140.00
2021-03-16 19:39:10.168678+00:00,-137.50
2021-03-16 19:39:11.194340+00:00,-143.50
2021-03-16 19:39:12.211833+00:00,-136.50
2021-03-16 19:39:13.214888+00:00,-152.50
2021-03-16 19:39:14.228374+00:00,-160.50
2021-03-16 19:39:15.218106+00:00,-165.50
2021-03-16 19:39:16.219340+00:00,-112.00
2021-03-16 19:39:17.235377+00:00,-120.50
2021-03-16 19:39:18.250128+00:00,-139.50
2021-03-16 19:39:19.255814+00:00,-151.00
2021-03-16 19:39:20.306170+00:00,-147.50
2021-03-16 19:39:21.263600+00:00,-149.50
2021-03-16 19:39:22.251032+00:00,-147.00
2021-03-16 19:39:23.253698+00:00,-151.00
2021-03-16 19:39:24.238769+00:00,-158.00
2021-03-16 19:39:25.243827+00:00,-174.00
2021-03-16 19:39:26.269187+00:00,176.00
2021-03-16 19:39:27.224622+00:00,-139.50
2021-03-16 19:39:28.226792+00:00,-135.00
2021-03-16 19:39:29.234306+00:00,-161.50
2021-03-16 19:39:30.235968+00:00,-169.00
2021-03-16 19:39:31.252890+00:00,-158.50
2021-03-16 19:39:32.240262+00:00,-162.50
2021-03-16 19:39:33.247323+00:00,177.00
2021-03-16 19:39:34.250888+00:00,-174.50
2021-03-16 19:39:35.257144+00:00,-151.50
2021-03-16 19:39:36.251440+00:00,159.50
2021-03-16 19:39:37.249248+00:00,-125.50
2021-03-16 19:39:38.265264+00:00,-164.00
2021-03-16 19:39:39.268805+00:00,-143.50
2021-03-16 19:39:40.280772+00:00,-138.00
2021-03-16 19:39:41.271665+00:00,-140.00
2021-03-16 19:39:42.277682+00:00,-149.00
2021-03-16 19:39:43.276261+00:00,-148.50
2021-03-16 19:39:44.280976+00:00,-139.00
2021-03-16 19:39:45.282226+00:00,-167.00
2021-03-16 19:39:46.277421+00:00,178.50
2021-03-16 19:39:47.306808+00:00,-149.50
2021-03-16 19:39:48.299233+00:00,-120.00
2021-03-16 19:39:49.296747+00:00,-113.00
2021-03-16 19:39:50.331661+00:00,-141.00
2021-03-16 19:39:51.329921+00:00,-136.50
2021-03-16 19:39:52.336514+00:00,-136.50
2021-03-16 19:39:53.352962+00:00,-125.50
2021-03-16 19:39:54.334251+00:00,-138.50
2021-03-16 19:39:55.348814+00:00,-144.50
2021-03-16 19:39:56.354563+00:00,-146.50
2021-03-16 19:39:57.358565+00:00,-129.50
2021-03-16 19:39:58.362272+00:00,-125.00
2021-03-16 19:39:59.369915+00:00,-119.00
2021-03-16 19:40:00.374435+00:00,-136.50
2021-03-16 19:40:01.373004+00:00,-147.50
2021-03-16 19:40:02.385929+00:00,-151.00
2021-03-16 19:40:03.384558+00:00,-123.50
2021-03-16 19:40:04.383204+00:00,-140.00
2021-03-16 19:40:05.390237+00:00,-132.00
2021-03-16 19:40:06.388164+00:00,-130.00
2021-03-16 19:40:07.405344+00:00,-140.00
2021-03-16 19:40:08.413510+00:00,-126.00
2021-03-16 19:40:09.396802+00:00,-145.50
2021-03-16 19:40:10.397361+00:00,-143.00
2021-03-16 19:40:11.404755+00:00,-148.50
2021-03-16 19:40:12.416687+00:00,-166.50
2021-03-16 19:40:13.424710+00:00,-148.50
2021-03-16 19:40:14.415429+00:00,-149.00
2021-03-16 19:40:15.414499+00:00,-143.50
2021-03-16 19:40:16.417936+00:00,-151.00
2021-03-16 19:40:17.421847+00:00,-148.00
2021-03-16 19:40:18.434572+00:00,-149.50
2021-03-16 19:40:19.430552+00:00,-160.00
2021-03-16 19:40:20.439120+00:00,-137.00
2021-03-16 19:40:21.477853+00:00,-147.00
2021-03-16 19:40:22.436779+00:00,-156.00
2021-03-16 19:40:23.439310+00:00,-149.50
2021-03-16 19:40:24.441276+00:00,-150.50
2021-03-16 19:40:25.448259+00:00,-141.00
2021-03-16 19:40:26.463154+00:00,-161.00
2021-03-16 19:40:27.446337+00:00,-165.50
2021-03-16 19:40:28.452771+00:00,-157.50
2021-03-16 19:40:29.498776+00:00,-173.00
2021-03-16 19:40:30.486084+00:00,-148.00
2021-03-16 19:40:31.479922+00:00,-150.00
2021-03-16 19:40:32.479620+00:00,-129.50
2021-03-16 19:40:33.465754+00:00,-140.00
2021-03-16 19:40:34.504844+00:00,-134.00
2021-03-16 19:40:35.459276+00:00,-150.50
2021-03-16 19:40:36.498083+00:00,-141.50
2021-03-16 19:40:37.499556+00:00,-149.00
2021-03-16 19:40:38.491898+00:00,-143.50
2021-03-16 19:40:39.515089+00:00,-155.00
2021-03-16 19:40:40.534779+00:00,-158.00
2021-03-16 19:40:41.578618+00:00,-152.00
2021-03-16 19:40:42.527954+00:00,-135.00
2021-03-16 19:40:43.486573+00:00,-145.00
2021-03-16 19:40:44.496936+00:00,-133.50
2021-03-16 19:40:45.536855+00:00,-139.00
2021-03-16 19:40:46.539761+00:00,-142.00
2021-03-16 19:40:47.558051+00:00,-133.50
2021-03-16 19:40:48.519942+00:00,-141.50
2021-03-16 19:40:49.546215+00:00,-140.00
2021-03-16 19:40:50.544441+00:00,-147.00
2021-03-16 19:40:51.568836+00:00,-136.00
2021-03-16 19:40:52.566582+00:00,-158.00
2021-03-16 19:40:53.547763+00:00,-168.00
2021-03-16 19:40:54.561089+00:00,-164.00
2021-03-16 19:40:55.567706+00:00,-150.50
2021-03-16 19:40:56.556015+00:00,-154.00
2021-03-16 19:40:57.577003+00:00,-132.50
2021-03-16 19:40:58.541907+00:00,-152.00
2021-03-16 19:40:59.581212+00:00,-148.00
2021-03-16 19:41:00.589276+00:00,-148.00
2021-03-16 19:41:01.586489+00:00,-143.50
2021-03-16 19:41:02.567447+00:00,-132.50
2021-03-16 19:41:03.616451+00:00,-138.00
2021-03-16 19:41:04.610161+00:00,-140.00
2021-03-16 19:41:05.625287+00:00,-142.50
2021-03-16 19:41:06.614320+00:00,-147.00
2021-03-16 19:41:07.615323+00:00,-141.00
2021-03-16 19:41:08.625515+00:00,-144.00
2021-03-16 19:41:09.593038+00:00,-143.50
2021-03-16 19:41:10.637090+00:00,-153.50
2021-03-16 19:41:11.598360+00:00,-142.50
2021-03-16 19:41:12.599896+00:00,-145.50
2021-03-16 19:41:13.602052+00:00,-137.00
2021-03-16 19:41:14.605218+00:00,-141.00
2021-03-16 19:41:15.628474+00:00,-141.50
2021-03-16 19:41:16.645234+00:00,-155.00
2021-03-16 19:41:17.626960+00:00,-155.00
2021-03-16 19:41:18.672476+00:00,-148.00
2021-03-16 19:41:19.636342+00:00,-150.50
2021-03-16 19:41:20.661415+00:00,-153.50
2021-03-16 19:41:21.646807+00:00,-159.50
2021-03-16 19:41:22.642833+00:00,-162.50
2021-03-16 19:41:23.690663+00:00,-155.50
2021-03-16 19:41:24.655226+00:00,-146.00
2021-03-16 19:41:25.689917+00:00,-149.50
2021-03-16 19:41:26.693281+00:00,-151.50
2021-03-16 19:41:27.679665+00:00,-159.50
2021-03-16 19:41:28.692954+00:00,-161.50
2021-03-16 19:41:29.690188+00:00,-159.00
2021-03-16 19:41:30.699887+00:00,-144.50
2021-03-16 19:41:31.694454+00:00,-158.50
2021-03-16 19:41:32.692719+00:00,-147.00
2021-03-16 19:41:33.722230+00:00,-143.50
2021-03-16 19:41:34.712295+00:00,-143.50
2021-03-16 19:41:35.737474+00:00,-139.00
2021-03-16 19:41:36.716128+00:00,-139.00
2021-03-16 19:41:37.730273+00:00,-143.50
2021-03-16 19:41:38.750215+00:00,-137.00
2021-03-16 19:41:39.734166+00:00,-141.00
2021-03-16 19:41:40.750009+00:00,-151.00
2021-03-16 19:41:41.766509+00:00,-141.50
2021-03-16 19:41:42.755707+00:00,-144.50
2021-03-16 19:41:43.785948+00:00,-139.50
2021-03-16 19:41:44.729684+00:00,-147.00
2021-03-16 19:41:45.732079+00:00,-148.00
2021-03-16 19:41:46.866905+00:00,-146.00
2021-03-16 19:41:48.777945+00:00,-147.00
2021-03-16 19:41:49.842777+00:00,-148.00
2021-03-16 19:41:50.846513+00:00,-149.50
2021-03-16 19:41:51.894695+00:00,-153.50
2021-03-16 19:41:52.803073+00:00,-155.50
2021-03-16 19:41:53.848984+00:00,-149.50
2021-03-16 19:41:54.782705+00:00,-166.00
2021-03-16 19:41:55.743308+00:00,-162.00
2021-03-16 19:41:56.783659+00:00,-156.50
2021-03-16 19:41:57.757401+00:00,-151.50
2021-03-16 19:41:58.745227+00:00,-149.50
2021-03-16 19:41:59.773499+00:00,-157.50
2021-03-16 19:42:00.870553+00:00,-145.50
2021-03-16 19:42:01.808150+00:00,-132.00
2021-03-16 19:42:02.752443+00:00,-132.00
2021-03-16 19:42:03.754272+00:00,-129.50
2021-03-16 19:42:04.762275+00:00,-141.50
2021-03-16 19:42:05.780065+00:00,-131.50
2021-03-16 19:42:06.812271+00:00,-134.00
2021-03-16 19:42:07.778331+00:00,-124.50
2021-03-16 19:42:08.808051+00:00,-126.50
2021-03-16 19:42:09.812391+00:00,-119.00
2021-03-16 19:42:10.836337+00:00,-137.50
2021-03-16 19:42:11.853234+00:00,-162.00
2021-03-16 19:42:12.794436+00:00,-139.00
2021-03-16 19:42:13.831491+00:00,-135.00
2021-03-16 19:42:14.863853+00:00,-132.00
2021-03-16 19:42:15.875257+00:00,-143.50
2021-03-16 19:42:17.997023+00:00,-158.50
2021-03-16 19:42:18.668209+00:00,-154.00
2021-03-16 19:42:18.987760+00:00,-161.00
2021-03-16 19:42:19.875000+00:00,-159.50
2021-03-16 19:42:20.910756+00:00,-156.50
2021-03-16 19:42:21.950705+00:00,-108.00
2021-03-16 19:42:22.888366+00:00,-124.00
2021-03-16 19:42:23.874754+00:00,-163.50
2021-03-16 19:42:24.844790+00:00,-134.00
2021-03-16 19:42:25.840694+00:00,-114.50
2021-03-16 19:42:26.845402+00:00,-111.00
2021-03-16 19:42:27.840388+00:00,-148.50
2021-03-16 19:42:28.842319+00:00,-148.00
2021-03-16 19:42:29.845221+00:00,-162.00
2021-03-16 19:42:30.859782+00:00,-140.00
2021-03-16 19:42:31.851953+00:00,-156.50
2021-03-16 19:42:32.946393+00:00,-169.50
2021-03-16 19:42:33.910222+00:00,-179.00
2021-03-16 19:42:34.901539+00:00,-164.00
2021-03-16 19:42:36.239936+00:00,-153.00
2021-03-16 19:42:36.900141+00:00,-153.00
2021-03-16 19:42:37.873886+00:00,-154.50
2021-03-16 19:42:38.916922+00:00,-148.00
2021-03-16 19:42:39.915033+00:00,-130.50
2021-03-16 19:42:40.929136+00:00,-144.50
2021-03-16 19:42:41.889452+00:00,-160.00
2021-03-16 19:42:42.887279+00:00,-149.50
2021-03-16 19:42:43.934833+00:00,-162.00
2021-03-16 19:42:44.896225+00:00,-149.50
2021-03-16 19:42:45.905227+00:00,-146.50
2021-03-16 19:42:46.944608+00:00,-127.50
2021-03-16 19:42:47.977863+00:00,-149.00
2021-03-16 19:42:48.989403+00:00,-131.00
2021-03-16 19:42:49.973221+00:00,-133.00
2021-03-16 19:42:50.939738+00:00,-156.50
2021-03-16 19:42:51.941800+00:00,-139.50
2021-03-16 19:42:53.460633+00:00,-143.50
2021-03-16 19:42:53.944550+00:00,-149.00
2021-03-16 19:42:54.954544+00:00,-145.00
2021-03-16 19:43:01.121570+00:00,-132.00
2021-03-16 19:43:01.427122+00:00,-133.50
2021-03-16 19:43:01.673955+00:00,-144.50
2021-03-16 19:43:01.965455+00:00,-136.00
2021-03-16 19:43:03.303579+00:00,-151.00
2021-03-16 19:43:03.572644+00:00,-133.50
2021-03-16 19:43:03.844412+00:00,-132.50
2021-03-16 19:43:04.195645+00:00,-132.00
2021-03-16 19:43:05.403190+00:00,-123.00
2021-03-16 19:43:05.706844+00:00,-121.00
2021-03-16 19:43:06.011145+00:00,-142.00
2021-03-16 19:43:07.028996+00:00,-131.00
2021-03-16 19:43:08.013120+00:00,-137.00
2021-03-16 19:43:09.003417+00:00,-144.50
2021-03-16 19:43:11.568537+00:00,-140.00
2021-03-16 19:43:11.810147+00:00,-144.50
2021-03-16 19:43:12.084907+00:00,-139.50
2021-03-16 19:43:13.018114+00:00,-129.50
2021-03-16 19:43:13.999845+00:00,-141.00
2021-03-16 19:43:15.050113+00:00,-141.50
2021-03-16 19:43:16.065486+00:00,-139.00
2021-03-16 19:43:17.054599+00:00,-140.00
2021-03-16 19:43:18.055524+00:00,-150.00
2021-03-16 19:43:19.043771+00:00,-153.00
2021-03-16 19:43:20.048634+00:00,-143.50
2021-03-16 19:43:21.866315+00:00,-140.50
2021-03-16 19:43:22.186688+00:00,-141.00
2021-03-16 19:43:23.060877+00:00,-144.50
2021-03-16 19:43:24.083319+00:00,-151.50
2021-03-16 19:43:25.072230+00:00,-147.00
2021-03-16 19:43:26.072613+00:00,-147.00
2021-03-16 19:43:27.067131+00:00,-146.00
2021-03-16 19:43:28.085985+00:00,-147.00
2021-03-16 19:43:29.105787+00:00,-138.00
2021-03-16 19:43:31.794161+00:00,-140.00
2021-03-16 19:43:32.105963+00:00,-143.50
2021-03-16 19:43:32.419322+00:00,-145.50
2021-03-16 19:43:33.103600+00:00,-142.00
2021-03-16 19:43:34.107832+00:00,-153.50
2021-03-16 19:43:35.087394+00:00,-149.50
2021-03-16 19:43:36.123192+00:00,-155.00
2021-03-16 19:43:37.093312+00:00,-154.00
2021-03-16 19:43:40.879916+00:00,-138.50
2021-03-16 19:43:46.005250+00:00,-140.00
2021-03-16 19:43:46.221210+00:00,-132.50
2021-03-16 19:43:46.430785+00:00,-130.50
2021-03-16 19:43:46.585128+00:00,-134.50
2021-03-16 19:43:46.783618+00:00,-143.00
2021-03-16 19:43:46.983143+00:00,-160.50
2021-03-16 19:43:47.261452+00:00,-165.00
2021-03-16 19:43:47.496539+00:00,-149.50
2021-03-16 19:43:47.758258+00:00,-175.50
2021-03-16 19:43:48.107814+00:00,-154.50
2021-03-16 19:43:49.106471+00:00,-144.50
2021-03-16 19:43:50.106030+00:00,-152.00
2021-03-16 19:43:51.106221+00:00,-161.50
2021-03-16 19:43:52.103822+00:00,-148.00
2021-03-16 19:43:53.120023+00:00,-149.50
2021-03-16 19:43:54.127328+00:00,-149.50
2021-03-16 19:43:55.123912+00:00,-144.50
2021-03-16 19:43:56.133120+00:00,-136.00
2021-03-16 19:43:57.126089+00:00,-141.00
2021-03-16 19:43:58.129390+00:00,-141.50
2021-03-16 19:43:59.135642+00:00,-148.50
2021-03-16 19:44:00.144195+00:00,-144.50
2021-03-16 19:44:01.150990+00:00,-136.00
2021-03-16 19:44:02.144032+00:00,-144.50
2021-03-16 19:44:03.171976+00:00,-139.00
2021-03-16 19:44:04.139624+00:00,-145.00
2021-03-16 19:44:05.140694+00:00,-130.00
2021-03-16 19:44:06.146509+00:00,-130.50
2021-03-16 19:44:07.178034+00:00,-143.00
2021-03-16 19:44:08.186619+00:00,-130.50
2021-03-16 19:44:09.180768+00:00,-130.50
2021-03-16 19:44:10.186983+00:00,-150.00
2021-03-16 19:44:11.183373+00:00,-144.50
2021-03-16 19:44:12.183140+00:00,-152.50
2021-03-16 19:44:13.202161+00:00,-144.50
2021-03-16 19:44:14.190618+00:00,-146.00
2021-03-16 19:44:15.208976+00:00,-149.50
